,0,1,2,3,4,5,6,7,8,9,10
37481,66.0,75.0,71.0,75.0,71.0,77.0,77.0,77.0,74.0,78.0,76.0
37482,63.0,74.0,68.0,74.0,65.0,75.0,75.0,75.0,74.0,76.0,75.0
37483,58.0,70.0,60.0,68.0,60.0,68.0,72.0,69.0,71.0,71.0,72.0
37484,56.0,68.0,58.0,64.0,58.0,66.0,66.0,67.0,68.0,68.0,70.0
37485,55.0,66.0,55.0,62.0,57.0,65.0,64.0,63.0,67.0,65.0,68.0
37486,54.0,65.0,54.0,61.0,56.0,63.0,63.0,63.0,64.0,64.0,68.0
37487,55.0,64.0,56.0,60.0,56.0,62.0,63.0,62.0,64.0,63.0,66.0
37488,55.0,61.0,54.0,59.0,54.0,61.0,61.0,61.0,62.0,62.0,64.0
37489,55.0,60.0,54.0,59.0,53.0,60.0,61.0,60.0,62.0,61.0,64.0
37490,55.0,59.0,54.0,58.0,52.0,58.0,59.0,58.0,60.0,58.0,63.0
37491,55.0,58.0,54.0,59.0,52.0,57.0,59.0,58.0,60.0,58.0,60.0
37492,55.0,57.0,53.0,60.0,53.0,56.0,60.0,58.0,58.0,57.0,58.0
37493,56.0,56.0,53.0,60.0,52.0,55.0,59.0,58.0,56.0,56.0,56.0
37494,56.0,55.0,53.0,60.0,52.0,56.0,59.0,58.0,56.0,57.0,55.0
37495,56.0,58.0,54.0,62.0,54.0,59.0,62.0,60.0,59.0,60.0,57.0
37496,61.0,60.0,58.0,63.0,56.0,61.0,65.0,63.0,62.0,63.0,63.0
37497,64.0,65.0,63.0,66.0,62.0,68.0,70.0,69.0,67.0,69.0,68.0
37498,69.0,70.0,67.0,72.0,67.0,72.0,74.0,74.0,71.0,73.0,71.0
37499,73.0,74.0,69.0,75.0,71.0,76.0,75.0,77.0,73.0,77.0,76.0
37500,76.0,75.0,73.0,79.0,72.0,78.0,80.0,80.0,78.0,79.0,76.0
37501,74.0,77.0,73.0,80.0,73.0,79.0,82.0,80.0,79.0,80.0,79.0
37502,74.0,78.0,76.0,81.0,77.0,80.0,83.0,81.0,81.0,81.0,79.0
37503,75.0,77.0,75.0,82.0,77.0,82.0,83.0,83.0,80.0,83.0,80.0
37504,74.0,76.0,75.0,81.0,77.0,80.0,82.0,82.0,81.0,81.0,79.0
37505,72.0,74.0,73.0,81.0,74.0,79.0,83.0,81.0,80.0,80.0,78.0
37506,69.0,72.0,70.0,79.0,71.0,78.0,81.0,79.0,78.0,79.0,75.0
37507,68.0,70.0,67.0,76.0,65.0,77.0,79.0,77.0,76.0,77.0,71.0
37508,68.0,67.0,66.0,74.0,64.0,73.0,77.0,75.0,74.0,75.0,63.0
37509,68.0,68.0,66.0,73.0,63.0,73.0,76.0,73.0,73.0,74.0,63.0
37510,70.0,67.0,65.0,72.0,63.0,72.0,75.0,73.0,71.0,74.0,62.0
37511,67.0,67.0,66.0,71.0,65.0,72.0,72.0,72.0,69.0,73.0,60.0
37512,67.0,65.0,65.0,70.0,66.0,71.0,73.0,72.0,69.0,72.0,57.0
37513,66.0,65.0,66.0,69.0,66.0,71.0,72.0,71.0,69.0,72.0,57.0
37514,69.0,67.0,67.0,69.0,68.0,71.0,71.0,70.0,69.0,72.0,57.0
37515,69.0,67.0,68.0,69.0,68.0,70.0,72.0,71.0,69.0,72.0,65.0
37516,69.0,66.0,67.0,69.0,68.0,69.0,72.0,70.0,69.0,70.0,64.0
37517,69.0,65.0,67.0,69.0,68.0,68.0,71.0,70.0,68.0,70.0,61.0
37518,69.0,64.0,66.0,69.0,68.0,68.0,70.0,68.0,68.0,69.0,62.0
37519,71.0,64.0,67.0,69.0,69.0,68.0,71.0,69.0,68.0,70.0,63.0
37520,72.0,66.0,69.0,72.0,71.0,71.0,72.0,71.0,70.0,72.0,67.0
37521,72.0,65.0,70.0,73.0,71.0,71.0,76.0,74.0,74.0,72.0,69.0
37522,74.0,62.0,72.0,76.0,73.0,69.0,78.0,75.0,74.0,70.0,70.0
37523,76.0,64.0,71.0,78.0,72.0,71.0,71.0,71.0,73.0,70.0,71.0
37524,75.0,70.0,66.0,80.0,68.0,74.0,73.0,73.0,73.0,72.0,73.0
37525,75.0,72.0,66.0,80.0,68.0,74.0,75.0,75.0,76.0,73.0,73.0
37526,78.0,73.0,69.0,75.0,71.0,74.0,75.0,75.0,77.0,74.0,74.0
37527,72.0,72.0,71.0,72.0,70.0,74.0,76.0,74.0,75.0,75.0,76.0
37528,73.0,71.0,69.0,72.0,71.0,73.0,77.0,74.0,76.0,75.0,76.0
37529,72.0,70.0,68.0,73.0,71.0,73.0,77.0,74.0,77.0,74.0,73.0
37530,72.0,68.0,68.0,72.0,69.0,71.0,75.0,72.0,74.0,73.0,69.0
37531,72.0,65.0,67.0,71.0,67.0,69.0,73.0,70.0,71.0,70.0,66.0
37532,70.0,63.0,66.0,69.0,66.0,67.0,70.0,67.0,66.0,68.0,62.0
37533,69.0,61.0,65.0,66.0,65.0,66.0,69.0,66.0,65.0,67.0,59.0
37534,66.0,58.0,63.0,64.0,64.0,63.0,65.0,64.0,60.0,65.0,53.0
37535,66.0,54.0,61.0,64.0,59.0,61.0,63.0,64.0,57.0,63.0,52.0
37536,63.0,52.0,58.0,62.0,60.0,59.0,59.0,63.0,51.0,61.0,52.0
37537,63.0,50.0,56.0,61.0,58.0,58.0,56.0,63.0,49.0,59.0,50.0
37538,61.0,48.0,55.0,60.0,55.0,57.0,55.0,60.0,48.0,57.0,46.0
37539,57.0,45.0,53.0,59.0,53.0,52.0,54.0,56.0,46.0,51.0,48.0
37540,57.0,46.0,51.0,58.0,52.0,52.0,53.0,51.0,51.0,51.0,47.0
37541,57.0,44.0,51.0,56.0,51.0,49.0,50.0,49.0,43.0,47.0,46.0
37542,55.0,41.0,51.0,53.0,51.0,46.0,46.0,47.0,41.0,45.0,45.0
37543,57.0,44.0,51.0,55.0,51.0,51.0,51.0,52.0,47.0,50.0,45.0
37544,57.0,46.0,55.0,60.0,54.0,56.0,54.0,56.0,52.0,55.0,46.0
37545,60.0,46.0,56.0,62.0,56.0,56.0,57.0,59.0,54.0,56.0,47.0
37546,60.0,45.0,58.0,63.0,58.0,57.0,59.0,61.0,54.0,57.0,47.0
37547,62.0,47.0,58.0,64.0,59.0,59.0,58.0,63.0,54.0,58.0,46.0
37548,62.0,48.0,57.0,65.0,59.0,59.0,57.0,62.0,52.0,57.0,50.0
37549,62.0,48.0,57.0,66.0,58.0,59.0,56.0,60.0,51.0,57.0,50.0
37550,62.0,50.0,54.0,67.0,56.0,59.0,55.0,61.0,52.0,58.0,50.0
37551,60.0,50.0,53.0,65.0,55.0,58.0,55.0,60.0,53.0,57.0,50.0
37552,58.0,49.0,52.0,63.0,54.0,57.0,56.0,59.0,53.0,57.0,49.0
37553,57.0,48.0,51.0,60.0,52.0,56.0,56.0,57.0,49.0,56.0,48.0
37554,56.0,46.0,51.0,58.0,51.0,54.0,54.0,56.0,49.0,54.0,46.0
37555,54.0,45.0,50.0,57.0,50.0,52.0,50.0,55.0,47.0,53.0,45.0
37556,51.0,44.0,48.0,55.0,50.0,52.0,49.0,52.0,46.0,52.0,44.0
37557,49.0,44.0,47.0,52.0,50.0,50.0,47.0,54.0,45.0,51.0,44.0
37558,51.0,43.0,47.0,47.0,48.0,48.0,47.0,49.0,45.0,49.0,42.0
37559,49.0,42.0,47.0,47.0,47.0,46.0,47.0,45.0,45.0,45.0,43.0
37560,48.0,38.0,45.0,44.0,46.0,40.0,45.0,41.0,42.0,40.0,40.0
37561,48.0,37.0,45.0,43.0,45.0,39.0,44.0,40.0,40.0,38.0,39.0
37562,49.0,35.0,44.0,42.0,44.0,37.0,44.0,38.0,39.0,37.0,37.0
37563,49.0,34.0,43.0,40.0,43.0,37.0,45.0,39.0,43.0,37.0,38.0
37564,48.0,35.0,44.0,39.0,43.0,37.0,44.0,42.0,42.0,37.0,38.0
37565,46.0,35.0,43.0,39.0,42.0,36.0,44.0,42.0,42.0,38.0,40.0
37566,46.0,36.0,40.0,39.0,41.0,37.0,45.0,41.0,41.0,40.0,39.0
37567,47.0,40.0,41.0,46.0,43.0,43.0,45.0,45.0,42.0,43.0,41.0
37568,46.0,40.0,43.0,49.0,44.0,46.0,46.0,46.0,42.0,45.0,41.0
37569,49.0,42.0,46.0,52.0,46.0,50.0,48.0,48.0,45.0,49.0,43.0
37570,48.0,43.0,47.0,52.0,49.0,49.0,52.0,51.0,47.0,51.0,42.0
37571,48.0,45.0,50.0,50.0,50.0,51.0,54.0,53.0,48.0,52.0,44.0
37572,51.0,46.0,52.0,54.0,51.0,50.0,54.0,53.0,50.0,51.0,44.0
37573,52.0,46.0,52.0,54.0,52.0,51.0,56.0,54.0,52.0,52.0,47.0
37574,52.0,47.0,53.0,54.0,54.0,52.0,57.0,54.0,54.0,53.0,50.0
37575,51.0,47.0,55.0,54.0,54.0,52.0,59.0,54.0,54.0,53.0,49.0
37576,51.0,48.0,54.0,55.0,54.0,52.0,56.0,54.0,54.0,53.0,52.0
37577,51.0,48.0,51.0,54.0,54.0,52.0,56.0,54.0,55.0,53.0,51.0
37578,49.0,47.0,50.0,53.0,52.0,52.0,55.0,54.0,52.0,52.0,49.0
37579,46.0,44.0,44.0,47.0,50.0,46.0,53.0,49.0,49.0,48.0,47.0
37580,44.0,42.0,43.0,45.0,45.0,44.0,50.0,45.0,46.0,45.0,45.0
37581,41.0,37.0,40.0,43.0,43.0,42.0,49.0,45.0,44.0,43.0,43.0
37582,39.0,36.0,37.0,41.0,39.0,40.0,44.0,43.0,39.0,42.0,42.0
37583,39.0,34.0,36.0,38.0,41.0,40.0,43.0,40.0,38.0,40.0,37.0
37584,38.0,37.0,37.0,38.0,41.0,40.0,42.0,37.0,40.0,40.0,36.0
37585,39.0,37.0,38.0,38.0,43.0,40.0,41.0,37.0,42.0,39.0,36.0
37586,39.0,35.0,41.0,37.0,43.0,37.0,39.0,35.0,40.0,38.0,35.0
37587,45.0,34.0,40.0,37.0,43.0,37.0,41.0,34.0,41.0,38.0,34.0
37588,46.0,34.0,40.0,39.0,44.0,37.0,41.0,38.0,41.0,38.0,34.0
37589,45.0,34.0,39.0,40.0,42.0,37.0,41.0,41.0,38.0,39.0,32.0
37590,44.0,30.0,39.0,40.0,43.0,35.0,41.0,39.0,38.0,38.0,32.0
37591,47.0,38.0,44.0,44.0,46.0,43.0,44.0,44.0,42.0,44.0,36.0
37592,51.0,42.0,47.0,50.0,48.0,47.0,46.0,48.0,45.0,47.0,42.0
37593,53.0,45.0,51.0,53.0,51.0,50.0,52.0,52.0,48.0,51.0,45.0
37594,54.0,49.0,53.0,55.0,52.0,53.0,55.0,54.0,51.0,54.0,50.0
37595,55.0,51.0,54.0,56.0,53.0,55.0,57.0,55.0,54.0,55.0,52.0
37596,54.0,53.0,55.0,57.0,54.0,57.0,59.0,57.0,54.0,57.0,53.0
37597,55.0,55.0,56.0,58.0,56.0,58.0,61.0,59.0,56.0,59.0,54.0
37598,55.0,55.0,57.0,60.0,56.0,59.0,62.0,61.0,57.0,60.0,56.0
37599,54.0,56.0,57.0,59.0,56.0,60.0,62.0,60.0,58.0,60.0,56.0
37600,54.0,57.0,57.0,59.0,57.0,61.0,61.0,60.0,57.0,62.0,58.0
37601,53.0,57.0,56.0,58.0,54.0,60.0,62.0,59.0,58.0,61.0,58.0
37602,50.0,56.0,54.0,56.0,50.0,57.0,60.0,57.0,57.0,59.0,56.0
37603,47.0,51.0,49.0,49.0,45.0,53.0,56.0,53.0,53.0,54.0,53.0
37604,44.0,44.0,43.0,46.0,44.0,45.0,50.0,44.0,46.0,47.0,43.0
37605,41.0,40.0,37.0,43.0,42.0,43.0,46.0,39.0,42.0,43.0,41.0
37606,40.0,36.0,36.0,39.0,39.0,40.0,43.0,37.0,39.0,41.0,36.0
37607,40.0,34.0,34.0,37.0,38.0,38.0,43.0,36.0,37.0,38.0,35.0
37608,39.0,34.0,33.0,35.0,38.0,36.0,40.0,32.0,35.0,35.0,34.0
37609,39.0,34.0,32.0,35.0,37.0,36.0,39.0,31.0,36.0,35.0,33.0
37610,38.0,32.0,33.0,33.0,36.0,34.0,38.0,31.0,34.0,34.0,31.0
37611,37.0,31.0,33.0,32.0,34.0,34.0,36.0,30.0,33.0,33.0,30.0
37612,37.0,30.0,32.0,33.0,34.0,33.0,35.0,29.0,32.0,31.0,28.0
37613,36.0,28.0,32.0,32.0,32.0,32.0,35.0,29.0,32.0,31.0,27.0
37614,38.0,29.0,30.0,34.0,32.0,32.0,35.0,30.0,31.0,31.0,27.0
37615,47.0,34.0,39.0,42.0,40.0,40.0,41.0,39.0,37.0,39.0,33.0
37616,54.0,43.0,49.0,50.0,49.0,50.0,50.0,51.0,49.0,50.0,39.0
37617,56.0,51.0,55.0,56.0,55.0,56.0,60.0,56.0,56.0,57.0,47.0
37618,60.0,55.0,58.0,61.0,59.0,60.0,64.0,62.0,60.0,61.0,54.0
37619,61.0,59.0,62.0,62.0,62.0,62.0,66.0,62.0,62.0,62.0,58.0
37620,62.0,60.0,63.0,64.0,63.0,63.0,67.0,64.0,64.0,63.0,60.0
37621,62.0,62.0,64.0,65.0,63.0,64.0,68.0,64.0,65.0,65.0,62.0
37622,62.0,64.0,64.0,66.0,64.0,66.0,69.0,66.0,66.0,67.0,64.0
37623,62.0,66.0,63.0,67.0,62.0,68.0,70.0,67.0,67.0,68.0,66.0
37624,60.0,66.0,62.0,66.0,60.0,67.0,70.0,66.0,66.0,68.0,66.0
37625,57.0,66.0,61.0,64.0,59.0,67.0,69.0,67.0,66.0,69.0,66.0
37626,55.0,65.0,59.0,61.0,55.0,65.0,67.0,63.0,65.0,66.0,66.0
37627,50.0,58.0,52.0,54.0,50.0,58.0,61.0,56.0,57.0,58.0,60.0
37628,47.0,50.0,48.0,48.0,47.0,53.0,57.0,53.0,52.0,53.0,51.0
37629,45.0,46.0,44.0,45.0,45.0,49.0,51.0,46.0,48.0,48.0,46.0
37630,42.0,44.0,39.0,42.0,42.0,46.0,50.0,42.0,46.0,46.0,44.0
37631,41.0,42.0,36.0,39.0,41.0,44.0,47.0,41.0,43.0,44.0,39.0
37632,39.0,40.0,35.0,37.0,39.0,41.0,45.0,37.0,40.0,41.0,38.0
37633,38.0,39.0,38.0,36.0,39.0,40.0,43.0,36.0,40.0,40.0,39.0
37634,38.0,38.0,34.0,35.0,37.0,41.0,41.0,35.0,38.0,40.0,37.0
37635,38.0,37.0,32.0,35.0,36.0,38.0,39.0,34.0,37.0,38.0,35.0
37636,39.0,36.0,31.0,34.0,35.0,37.0,39.0,34.0,36.0,37.0,35.0
37637,39.0,35.0,33.0,34.0,34.0,37.0,39.0,33.0,35.0,36.0,33.0
37638,39.0,35.0,35.0,34.0,38.0,37.0,39.0,33.0,35.0,36.0,34.0
37639,50.0,40.0,43.0,44.0,46.0,45.0,45.0,44.0,41.0,44.0,37.0
37640,56.0,49.0,52.0,54.0,53.0,55.0,54.0,55.0,51.0,54.0,46.0
37641,60.0,56.0,58.0,61.0,59.0,61.0,62.0,62.0,58.0,61.0,55.0
37642,63.0,64.0,63.0,66.0,63.0,67.0,67.0,66.0,64.0,67.0,62.0
37643,63.0,70.0,66.0,69.0,67.0,71.0,71.0,70.0,67.0,71.0,69.0
37644,65.0,73.0,68.0,71.0,69.0,74.0,73.0,72.0,70.0,74.0,71.0
37645,65.0,73.0,71.0,73.0,71.0,76.0,76.0,73.0,74.0,77.0,74.0
37646,67.0,75.0,72.0,75.0,72.0,77.0,78.0,75.0,75.0,78.0,74.0
37647,68.0,77.0,72.0,76.0,75.0,78.0,79.0,77.0,76.0,79.0,78.0
37648,68.0,77.0,73.0,77.0,74.0,78.0,79.0,77.0,76.0,79.0,77.0
37649,67.0,76.0,71.0,77.0,70.0,78.0,80.0,77.0,77.0,79.0,77.0
37650,63.0,73.0,65.0,74.0,61.0,75.0,78.0,75.0,75.0,76.0,74.0
37651,58.0,68.0,59.0,62.0,56.0,67.0,68.0,61.0,64.0,66.0,66.0
37652,55.0,62.0,57.0,56.0,56.0,61.0,63.0,54.0,58.0,60.0,58.0
37653,53.0,54.0,50.0,53.0,53.0,55.0,59.0,52.0,56.0,55.0,54.0
37654,50.0,51.0,51.0,51.0,51.0,53.0,57.0,48.0,54.0,52.0,53.0
37655,49.0,50.0,49.0,51.0,51.0,51.0,54.0,48.0,50.0,52.0,49.0
37656,47.0,47.0,49.0,50.0,51.0,49.0,50.0,47.0,47.0,48.0,43.0
37657,47.0,45.0,45.0,48.0,49.0,48.0,48.0,46.0,45.0,48.0,44.0
37658,47.0,44.0,41.0,46.0,45.0,46.0,48.0,45.0,44.0,46.0,41.0
37659,47.0,43.0,44.0,45.0,44.0,45.0,47.0,42.0,44.0,44.0,41.0
37660,48.0,41.0,42.0,44.0,44.0,45.0,48.0,40.0,44.0,44.0,39.0
37661,45.0,40.0,40.0,45.0,46.0,44.0,47.0,42.0,42.0,43.0,38.0
37662,47.0,39.0,40.0,45.0,46.0,43.0,47.0,41.0,42.0,42.0,37.0
37663,58.0,47.0,54.0,55.0,55.0,53.0,51.0,50.0,49.0,51.0,43.0
37664,64.0,57.0,62.0,64.0,63.0,64.0,63.0,63.0,62.0,63.0,52.0
37665,70.0,65.0,69.0,70.0,71.0,71.0,73.0,69.0,71.0,71.0,60.0
37666,73.0,73.0,74.0,74.0,77.0,76.0,80.0,74.0,77.0,78.0,70.0
37667,77.0,77.0,78.0,80.0,79.0,80.0,82.0,80.0,78.0,80.0,76.0
37668,79.0,78.0,81.0,83.0,81.0,83.0,84.0,82.0,80.0,83.0,76.0
37669,80.0,80.0,83.0,86.0,82.0,83.0,85.0,84.0,82.0,84.0,80.0
37670,81.0,81.0,83.0,87.0,83.0,86.0,87.0,85.0,83.0,86.0,81.0
37671,81.0,81.0,83.0,87.0,80.0,85.0,88.0,86.0,84.0,86.0,83.0
37672,81.0,82.0,80.0,87.0,75.0,85.0,86.0,87.0,83.0,86.0,83.0
37673,81.0,81.0,77.0,85.0,74.0,84.0,86.0,86.0,84.0,85.0,81.0
37674,75.0,79.0,72.0,79.0,70.0,80.0,83.0,81.0,82.0,81.0,80.0
37675,71.0,72.0,66.0,72.0,65.0,70.0,75.0,67.0,76.0,71.0,74.0
37676,67.0,64.0,61.0,71.0,62.0,64.0,70.0,65.0,66.0,65.0,68.0
37677,67.0,60.0,59.0,64.0,60.0,63.0,65.0,61.0,61.0,63.0,60.0
37678,65.0,58.0,55.0,61.0,59.0,61.0,65.0,57.0,59.0,61.0,55.0
37679,64.0,54.0,52.0,57.0,57.0,58.0,63.0,55.0,57.0,58.0,54.0
37680,62.0,54.0,50.0,58.0,56.0,57.0,59.0,58.0,53.0,58.0,48.0
37681,61.0,52.0,50.0,59.0,54.0,54.0,57.0,63.0,52.0,56.0,50.0
37682,60.0,50.0,48.0,60.0,58.0,53.0,57.0,63.0,52.0,55.0,48.0
37683,57.0,48.0,48.0,58.0,55.0,51.0,55.0,58.0,51.0,53.0,46.0
37684,55.0,47.0,49.0,59.0,50.0,50.0,54.0,54.0,48.0,49.0,44.0
37685,60.0,47.0,51.0,58.0,49.0,51.0,53.0,52.0,48.0,51.0,44.0
37686,61.0,44.0,50.0,53.0,49.0,49.0,52.0,49.0,47.0,48.0,43.0
37687,65.0,52.0,59.0,59.0,58.0,57.0,57.0,57.0,53.0,56.0,47.0
37688,69.0,59.0,67.0,64.0,66.0,63.0,64.0,65.0,61.0,64.0,56.0
37689,72.0,67.0,70.0,71.0,72.0,69.0,71.0,71.0,68.0,71.0,70.0
37690,78.0,71.0,75.0,76.0,75.0,73.0,76.0,74.0,74.0,74.0,73.0
37691,80.0,73.0,79.0,79.0,79.0,76.0,80.0,78.0,77.0,77.0,75.0
37692,80.0,75.0,82.0,80.0,81.0,79.0,80.0,80.0,78.0,80.0,77.0
37693,80.0,76.0,82.0,81.0,82.0,78.0,82.0,81.0,80.0,80.0,79.0
37694,79.0,72.0,82.0,83.0,81.0,79.0,81.0,82.0,80.0,80.0,76.0
37695,81.0,73.0,83.0,83.0,81.0,78.0,83.0,82.0,80.0,80.0,77.0
37696,77.0,72.0,80.0,80.0,77.0,77.0,81.0,81.0,80.0,79.0,76.0
37697,74.0,68.0,78.0,79.0,75.0,74.0,81.0,79.0,78.0,76.0,74.0
37698,69.0,64.0,74.0,77.0,72.0,71.0,80.0,79.0,77.0,74.0,71.0
37699,66.0,61.0,68.0,74.0,67.0,68.0,75.0,75.0,73.0,70.0,66.0
37700,65.0,60.0,65.0,72.0,65.0,66.0,72.0,72.0,71.0,68.0,63.0
37701,64.0,59.0,59.0,70.0,63.0,64.0,72.0,72.0,70.0,64.0,62.0
37702,64.0,57.0,58.0,69.0,60.0,66.0,70.0,71.0,67.0,66.0,60.0
37703,64.0,56.0,58.0,68.0,58.0,64.0,68.0,69.0,64.0,65.0,60.0
37704,63.0,52.0,58.0,67.0,57.0,62.0,68.0,68.0,64.0,62.0,55.0
37705,62.0,52.0,59.0,66.0,56.0,62.0,68.0,68.0,63.0,62.0,55.0
37706,60.0,51.0,57.0,65.0,57.0,59.0,67.0,66.0,63.0,59.0,55.0
37707,62.0,51.0,57.0,66.0,56.0,57.0,64.0,65.0,61.0,57.0,55.0
37708,62.0,51.0,57.0,65.0,56.0,57.0,63.0,63.0,58.0,57.0,53.0
37709,62.0,51.0,56.0,64.0,56.0,56.0,63.0,61.0,58.0,56.0,53.0
37710,62.0,50.0,57.0,64.0,57.0,56.0,62.0,59.0,57.0,55.0,53.0
37711,64.0,51.0,61.0,66.0,61.0,55.0,61.0,60.0,57.0,56.0,53.0
37712,69.0,51.0,66.0,64.0,64.0,56.0,60.0,59.0,56.0,56.0,54.0
37713,69.0,54.0,71.0,64.0,68.0,58.0,59.0,60.0,57.0,58.0,56.0
37714,71.0,57.0,72.0,63.0,69.0,60.0,61.0,62.0,58.0,60.0,57.0
37715,71.0,60.0,72.0,62.0,72.0,61.0,61.0,62.0,56.0,62.0,59.0
37716,71.0,62.0,73.0,64.0,72.0,64.0,61.0,63.0,57.0,64.0,61.0
37717,70.0,62.0,74.0,66.0,70.0,64.0,61.0,64.0,57.0,64.0,61.0
37718,68.0,64.0,74.0,70.0,70.0,66.0,62.0,65.0,58.0,65.0,61.0
37719,69.0,64.0,72.0,71.0,68.0,64.0,63.0,64.0,59.0,64.0,61.0
37720,68.0,63.0,71.0,70.0,67.0,63.0,63.0,64.0,60.0,64.0,62.0
37721,65.0,60.0,67.0,67.0,66.0,61.0,62.0,63.0,60.0,62.0,61.0
37722,64.0,55.0,66.0,63.0,64.0,58.0,62.0,58.0,60.0,59.0,59.0
37723,64.0,53.0,63.0,60.0,62.0,55.0,61.0,57.0,60.0,56.0,57.0
37724,63.0,53.0,62.0,59.0,60.0,55.0,61.0,57.0,60.0,56.0,56.0
37725,63.0,53.0,62.0,59.0,61.0,54.0,59.0,57.0,57.0,56.0,56.0
37726,62.0,53.0,62.0,57.0,61.0,54.0,59.0,56.0,57.0,56.0,56.0
37727,60.0,53.0,62.0,57.0,59.0,54.0,58.0,57.0,56.0,56.0,56.0
37728,59.0,53.0,60.0,56.0,59.0,55.0,58.0,55.0,56.0,56.0,56.0
37729,59.0,53.0,60.0,56.0,59.0,55.0,57.0,55.0,56.0,56.0,56.0
37730,57.0,53.0,61.0,55.0,59.0,55.0,59.0,55.0,57.0,55.0,56.0
37731,57.0,53.0,60.0,55.0,57.0,54.0,58.0,55.0,56.0,55.0,55.0
37732,57.0,52.0,58.0,56.0,58.0,54.0,58.0,55.0,56.0,55.0,55.0
37733,57.0,53.0,56.0,56.0,56.0,53.0,57.0,55.0,56.0,54.0,55.0
37734,57.0,52.0,56.0,57.0,56.0,54.0,57.0,56.0,56.0,54.0,55.0
37735,60.0,53.0,58.0,57.0,56.0,54.0,58.0,56.0,56.0,55.0,56.0
37736,60.0,55.0,59.0,57.0,57.0,55.0,58.0,57.0,56.0,56.0,58.0
37737,62.0,57.0,58.0,57.0,57.0,57.0,59.0,57.0,57.0,57.0,59.0
37738,61.0,57.0,58.0,55.0,57.0,58.0,61.0,56.0,59.0,59.0,59.0
37739,62.0,58.0,58.0,55.0,58.0,58.0,63.0,56.0,60.0,59.0,60.0
37740,61.0,57.0,58.0,55.0,57.0,59.0,63.0,56.0,61.0,60.0,59.0
37741,62.0,60.0,56.0,57.0,57.0,60.0,64.0,58.0,61.0,61.0,63.0
37742,62.0,63.0,56.0,58.0,57.0,62.0,61.0,58.0,61.0,63.0,63.0
37743,64.0,62.0,57.0,59.0,57.0,62.0,62.0,60.0,59.0,63.0,62.0
37744,61.0,59.0,57.0,58.0,56.0,61.0,63.0,60.0,60.0,62.0,61.0
37745,62.0,59.0,57.0,59.0,57.0,60.0,62.0,61.0,60.0,62.0,61.0
37746,60.0,58.0,57.0,59.0,57.0,59.0,62.0,61.0,60.0,61.0,60.0
37747,60.0,57.0,56.0,59.0,56.0,58.0,61.0,60.0,58.0,60.0,58.0
37748,60.0,57.0,56.0,59.0,55.0,58.0,61.0,60.0,57.0,60.0,60.0
37749,60.0,56.0,56.0,59.0,56.0,59.0,61.0,60.0,58.0,60.0,57.0
37750,60.0,56.0,56.0,59.0,56.0,59.0,61.0,60.0,57.0,60.0,57.0
37751,60.0,56.0,55.0,60.0,55.0,59.0,59.0,60.0,57.0,60.0,58.0
37752,61.0,55.0,55.0,60.0,55.0,59.0,59.0,59.0,56.0,59.0,56.0
37753,62.0,54.0,55.0,60.0,55.0,58.0,58.0,60.0,56.0,59.0,56.0
37754,60.0,55.0,55.0,60.0,54.0,59.0,58.0,60.0,56.0,60.0,56.0
37755,60.0,55.0,55.0,59.0,53.0,59.0,58.0,60.0,56.0,60.0,56.0
37756,60.0,55.0,55.0,59.0,54.0,59.0,58.0,60.0,55.0,60.0,56.0
37757,60.0,55.0,55.0,59.0,55.0,59.0,58.0,60.0,55.0,60.0,56.0
37758,60.0,55.0,54.0,60.0,55.0,59.0,57.0,59.0,55.0,60.0,56.0
37759,62.0,56.0,55.0,61.0,55.0,60.0,57.0,61.0,55.0,60.0,56.0
37760,62.0,57.0,57.0,62.0,57.0,60.0,58.0,61.0,56.0,60.0,59.0
37761,66.0,56.0,59.0,63.0,59.0,60.0,60.0,61.0,57.0,60.0,57.0
37762,66.0,57.0,63.0,65.0,64.0,60.0,60.0,61.0,57.0,60.0,59.0
37763,68.0,58.0,66.0,68.0,66.0,61.0,64.0,62.0,59.0,61.0,60.0
37764,67.0,59.0,67.0,69.0,68.0,61.0,66.0,68.0,62.0,62.0,63.0
37765,68.0,61.0,69.0,71.0,67.0,66.0,69.0,69.0,65.0,65.0,63.0
37766,68.0,60.0,68.0,69.0,68.0,66.0,70.0,71.0,66.0,67.0,65.0
37767,68.0,62.0,68.0,66.0,67.0,67.0,72.0,65.0,68.0,67.0,65.0
37768,66.0,63.0,67.0,66.0,66.0,67.0,70.0,66.0,68.0,69.0,66.0
37769,64.0,65.0,66.0,66.0,63.0,65.0,66.0,68.0,65.0,67.0,66.0
37770,63.0,64.0,63.0,65.0,61.0,65.0,66.0,66.0,63.0,65.0,65.0
37771,62.0,62.0,61.0,64.0,58.0,63.0,64.0,65.0,61.0,64.0,64.0
37772,62.0,60.0,58.0,63.0,56.0,61.0,64.0,64.0,61.0,63.0,63.0
37773,61.0,59.0,56.0,63.0,55.0,61.0,63.0,63.0,60.0,62.0,60.0
37774,60.0,57.0,56.0,63.0,54.0,61.0,62.0,63.0,60.0,62.0,59.0
37775,60.0,56.0,55.0,62.0,53.0,61.0,61.0,63.0,59.0,61.0,59.0
37776,60.0,55.0,55.0,61.0,54.0,60.0,57.0,61.0,55.0,60.0,56.0
37777,60.0,55.0,55.0,61.0,53.0,60.0,57.0,61.0,54.0,60.0,58.0
